https://www.politifact.com/factchecks/2017/oct/03/chris-abele/do-90-americans-support-background-checks-all-gun-/,"Twitter, Chris Abele tweet, Oct. 2, 2017", ,https://twitter.com/ChrisAbeleMKE/status/914912093509505024,914912093509505024
https://www.politifact.com/factchecks/2017/sep/15/roy-blunt/roy-blunt-points-out-serious-lack-internet-infrast/,"Tweet, Sen. Roy Blunt, Aug. 8, 2017", ,https://twitter.com/RoyBlunt/status/898543301686591488,898543301686591488
https://www.politifact.com/factchecks/2017/sep/10/louise-slaughter/would-trumps-decision-daca-hurt-new-yorks-economy/,"Tweet from Rep. Louise Slaughter, Sep. 5, 2017", ,https://twitter.com/louiseslaughter/status/905106923263025153,905106923263025153
https://www.politifact.com/factchecks/2017/aug/08/donald-trump/renovations-Trump-out-White-House/,"Donald J Trump, Tweet, Aug. 7, 2017", ,https://twitter.com/realDonaldTrump/status/894521737534197762,894521737534197762
https://www.politifact.com/factchecks/2017/aug/07/illinois-policy-institute/chicago-soda-tax-throws-batting-practice-fastball-/,,,,
https://www.politifact.com/factchecks/2017/jun/20/donald-trump/trump-right-ossoff-does-not-live-georgias-6th-cong/,"Donald Trump, tweet, June 20, 2017", ,https://twitter.com/realDonaldTrump/status/877101173412638720,877101173412638720
https://www.politifact.com/factchecks/2017/jun/14/rafael-anchia/rafael-anchia-six-times-2011-federal-rulings-found/,,,,
https://www.politifact.com/factchecks/2017/jun/06/david-lewis/thousands-more-children-and-families-could-soon-ge/,,,,
https://www.politifact.com/factchecks/2017/jun/01/debbie-wasserman-schultz/are-nicaragua-and-syria-only-countries-not-sign-pa/,"Twitter, Rep. Debbie Wasserman Schultz tweet, June 1, 2017", ,https://twitter.com/DWStweets/status/870250319644676097,870250319644676097
https://www.politifact.com/factchecks/2017/apr/21/edward-markey/trump-wants-expand-oil-drilling-despite-congress-n/,"U.S. Senator Ed Markey, Twitter, April 20, 2017", ,https://twitter.com/SenMarkey/status/855151950081519617,855151950081519617
https://www.politifact.com/factchecks/2017/apr/11/joseph-crowley/famine-threatens-four-nations/,"Joe Crowley, tweet, April 7, 2017", ,https://twitter.com/repjoecrowley/status/850405311231926272,850405311231926272
https://www.politifact.com/factchecks/2017/mar/17/arnold-schwarzenegger/true-nothing-inflated-schwarzneggers-claim-average/,"Arnold Schwarzenegger, tweet, Feb. 23, 2017", ,https://twitter.com/Schwarzenegger/status/834810369558196224,834810369558196224
https://www.politifact.com/factchecks/2017/feb/03/mitch-mcconnell/democrats-didnt-object-neil-gorsuchs-2006-confirma/,"Twitter, U.S. Sen. Mitch McConnell, Feb. 1, 2017", ,https://twitter.com/SenateMajLdr/status/826861035349037057,826861035349037057
https://www.politifact.com/factchecks/2017/jan/17/tammy-baldwin/tammy-baldwin-federal-government-prohibited-negoti/,"Twitter, Sen. Tammy Baldwin tweet, Jan. 5, 2017", ,https://twitter.com/SenatorBaldwin/status/817162518330163200,817162518330163200
https://www.politifact.com/factchecks/2017/jan/05/donald-trump/did-word-trumps-inauguration-concert-cause-jackie-/,"Tweet, Donald Trump, January 4, 2017.", ,https://twitter.com/realDonaldTrump/status/816718880731234304,816718880731234304
https://www.politifact.com/factchecks/2016/dec/28/jeff-brandes/florida-no-permit-needed-driverless-cars-florida-s/,"Twitter, State Sen. Jeff Brandes tweet, Dec. 22, 2016", ,https://twitter.com/JeffreyBrandes/status/811998932658167808,811998932658167808
https://www.politifact.com/factchecks/2016/oct/11/hillary-clinton/after-donald-trumps-campaign-missteps-does-paul-ry/,"Twitter, Hillary Clinton tweet, Oct. 10, 2016", ,https://twitter.com/HillaryClinton/status/785502365130555393,785502365130555393
https://www.politifact.com/factchecks/2016/oct/07/paul-ryan/state-department-under-hillary-clinton-refused-sec/,"Twitter, Paul Ryan tweet, Sept. 26, 2016", ,https://twitter.com/SpeakerRyan/status/780567684421455876,780567684421455876
https://www.politifact.com/factchecks/2016/sep/01/james-woods/james-woods-says-dallas-cowboys-cant-honor-dead-of/,,,,
